1,2,3,4,5,6
1671.1108,4.272,2.417262,2567.2678,41.027,178.4046
4987.022,18.245,2.47612,600.3496,46.12,214.6092
4990.6104,8.01,2.462639,1762.7306,103.054,208.2467
6761.3091,12.816,2.478093,995.9368,103.111,235.4119
4888.9321,8.811,2.472832,1377.394,36.621,191.0587
5280.3936,10.858,2.472174,1001.1632,44.804,225.5982
5958.6484,8.544,2.469215,2147.031,79.136,207.3997
5787.8882,17.711,2.459679,599.7507,49.496,214.6092
3915.8103,6.408,2.463296,2160.4019,79.479,207.3997
5699.9663,12.549,2.485327,997.7956,59.338,221.5021
5268.7305,7.921,2.456062,1761.0234,145.569,218.3649
5655.4077,12.193,2.470859,1000.7174,61.626,221.5021
5384.166,7.12,2.476449,2548.0591,101.566,210.8388
4667.333,7.298,2.46231,2148.7312,78.678,207.3997
5934.4248,12.816,2.477436,998.224,76.275,229.4368
4804.2998,10.591,2.472503,998.191,43.945,225.5982
3925.3801,8.277,2.478751,1377.5756,38.738,191.0587
4257.6289,9.968,2.472832,998.6614,48.58,224.5843
3879.3257,6.675,2.458693,1768.8694,39.253,190.3269
3881.4192,16.109,2.315328,599.9785,200.5,146.2
3188.8101,13.617,2.325521,599.8719,102.425,228.1527
4854.541,7.031,2.46494,2153.0437,99.106,211.9429
4176.2866,6.675,2.463954,2549.0327,76.618,193.8919
4024.0679,8.9,2.474805,1376.9126,51.441,199.8093
5217.293,7.298,2.465598,2157.49,97.504,211.9429
4009.1152,6.675,2.465598,1767.7344,44.231,190.3269
5754.0957,17.8,2.487629,599.5308,40.398,210.0918
5722.6948,7.298,2.464283,2545.0486,156.383,226.2221
4444.5381,19.313,2.48467,599.6778,76.847,221.075
5172.4351,11.214,2.470859,1000.591,44.346,224.5843
5027.9922,7.12,2.462639,2158.3113,99.792,211.9429
5758.2817,10.324,2.466584,1364.3726,203.133,241.6836
4413.7354,8.544,2.464283,1378.0812,61.741,192.8959
5327.3452,11.125,2.47349,1000.5432,42.973,225.5982
4613.5034,7.031,2.461981,2160.2368,78.449,207.3997
5191.5747,7.387,2.445211,1770.3096,60.94,197.9676
6813.3447,20.114,2.474805,599.8305,95.73,228.1527
2240.2107,8.722,2.010513,600.4886,150.49,150.709
7717.6836,9.701,2.45935,2141.0005,194.95,190.0223
5816,16.109,2.381092,599.2373,60.253,215.4662
5437.9951,11.214,2.488944,998.7066,46.291,224.5843
247.6138,2.492,2.461652,1789.4471,80.738,205.0572
7430.8906,13.172,2.468557,998.2762,96.302,235.4119
1226.4176,5.607,2.466584,1398.1478,153.122,231.327
4440.3511,6.586,2.464612,2163.2451,75.474,207.3997
7067.2417,13.083,2.476449,998.6176,103.969,235.4119
6996.3657,9.79,2.461981,1367.1122,101.509,233.2595
3683.1462,6.319,2.472174,2556.78,37.479,178.4046
3849.4202,6.408,2.464612,2548.9072,61.283,188.5268
4778.2822,8.722,2.475134,1380.6056,34.676,191.0587
3073.9734,6.408,2.461652,1770.2939,39.997,190.3269
4577.6167,7.031,2.461652,2153.5608,78.392,207.3997
4190.9399,6.675,2.463625,1764.8796,43.201,190.3269
1160.3267,5.251,2.461981,2168.2187,48.637,171.4773
5803.1401,8.811,2.459679,1760.2441,200.558,241.6836
4025.8621,6.853,2.45672,1767.5937,43.43,190.3269
3482.1819,6.141,2.468557,2547.6423,37.365,178.4046
6417.0981,18.779,2.47908,599.8371,79.88,221.075
6308.5415,7.476,2.464283,2151.4438,152.779,190
6755.9268,21.36,2.481381,599.7937,97.675,228.1527
3076.6648,11.57,2.21734,600.5797,149.975,150.709
6871.6602,10.235,2.462639,1363.734,145.912,231.327
3282.4138,8.989,2.472503,997.326,61.798,221.5021
6643.7812,20.025,2.490588,600.0614,82.455,221.075
5193.668,18.512,2.478422,599.4789,48.122,214.6092
3264.1716,6.853,2.460008,1771.001,36.449,190.3269
4181.3706,8.366,2.476449,1380.7365,40.798,191.0587
5271.123,7.565,2.460337,1764.5118,61.283,197.9676
5350.0732,8.366,2.463296,1762.1855,77.991,205.0572
3674.1746,8.455,2.474476,999.2924,48.466,224.5843
6396.7622,21.182,2.477107,599.7093,79.822,221.075
4051.8799,8.544,2.474805,1376.608,39.654,191.0587
3614.9619,6.23,2.471188,2167.6018,53.558,171.4773
4578.2148,8.722,2.475791,1372.1194,59.109,192.8959
4119.4658,6.853,2.462639,1766.6,41.885,190.3269
6630.3232,9.968,2.463296,1373.295,99.106,233.2595
5991.2456,12.727,2.476778,1001.2698,80.395,229.4368
4326.7104,6.408,2.465598,2549.696,49.953,186.0936
3577.8794,6.497,2.460995,1765.8516,61.569,197.9676
6513.9917,7.12,2.468229,2545.4729,148.201,226.2221
3274.0405,6.319,2.466256,1764.7275,41.542,190.3269
3535.7126,5.874,2.463625,2559.2339,57.449,188.5268
3423.2683,6.23,2.470202,2550.4478,40.97,178.4046
2166.6433,6.319,2.475134,1394.067,57.392,192.8959
4379.0449,6.942,2.455733,2157.9055,75.474,207.3997
4193.0332,7.654,2.470202,1374.78,52.814,199.8093
3213.0332,5.696,2.465269,2551.8906,63.4,188.5268
5597.6904,18.334,2.479408,599.3947,39.883,210.0918
4241.7793,9.701,2.467571,1369.7184,58.536,192.8959
4996.2925,7.209,2.468557,2161.3494,96.76,211.9429
5256.7686,8.9,2.473161,1379.4564,87.204,188.4414
5466.7046,7.209,2.460995,2155.7817,96.874,211.9429
5686.2104,16.821,2.460995,600.1908,39.425,210.0918
4301.8892,8.989,2.473161,1380.7046,55.847,192.8959
7750.8789,8.9,2.461323,2147.8635,98.19,211.9429
4627.5591,8.811,2.472832,1375.1384,76.447,188.4414
3745.0505,6.319,2.468557,2556.7295,79.25,193.8919
3540.7964,6.319,2.469215,2165.3821,43.259,185.7625
3829.9817,6.23,2.471846,2161.3994,58.193,194.1913
4542.9268,6.497,2.462967,2546.3928,62.084,188.5268
3071.2817,5.785,2.467571,2167.2778,47.493,171.4773
6200.2837,7.565,2.468229,2152.7725,147.4,190
7575.6333,13.35,2.468886,998.0376,200.5,249.3077
3925.0811,6.497,2.465598,2544.5654,81.825,193.8919
5031.5811,8.722,2.473161,1376.1168,54.417,199.8093
3480.3877,6.23,2.468886,2546.7893,36.278,178.4046
4927.8091,6.764,2.465927,2553.8672,95.73,210.8388
5714.6201,17.088,2.460337,599.619,38.395,210.0918
3952.5937,6.675,2.466584,2159.491,59.223,194.1913
7118.0806,19.936,2.480724,600.4393,95.558,228.1527
5064.4766,10.68,2.472503,1002.6834,34.904,225.5982
2573.9551,6.764,2.285077,999.5062,61.855,221.5021
5223.2744,7.476,2.46231,1763.8308,62.485,197.9676
4710.9946,7.12,2.463296,2158.0464,103.512,211.9429
4203.5005,8.9,2.472503,998.975,52.528,224.5843
5440.0889,11.481,2.474805,998.988,46.463,224.5843
7214.0771,13.528,2.463296,994.3898,103.683,235.4119
5808.2241,16.198,2.450472,599.7738,37.422,210.0918
5933.8271,7.298,2.466913,2542.8896,209.026,225.6616
6630.3232,9.968,2.466256,1373.295,99.106,233.2595
2691.4832,8.277,1.973028,600.018,152.321,150.709
3843.1404,5.963,2.474147,2553.387,55.904,186.0936
4782.7681,11.303,2.478422,999.4988,36.22,225.5982
7429.0972,14.329,2.469544,990.9344,151.405,244.8175
3242.3406,6.497,2.465269,2162.6267,47.665,171.4773
7291.8311,13.261,2.470859,998.5786,98.19,235.4119
4251.0498,6.764,2.462639,1767.5937,41.828,190.3269
7159.0508,10.324,2.468557,1364.8816,94.528,233.2595
4218.752,6.675,2.463954,1765.9294,40.569,190.3269
5676.6406,8.01,2.462967,1760.6206,79.136,205.0572
5724.4893,7.832,2.46494,1761.1066,77.591,205.0572
4260.0215,6.853,2.463625,1766.3414,40.283,190.3269
4076.1033,6.675,2.464612,2542.9954,79.479,193.8919
5663.7812,7.12,2.468557,2544.1724,153.007,226.2221
4625.4653,9.078,2.474147,1372.3514,49.953,199.8093
5922.7612,17.355,2.458364,599.7156,61.397,215.4662
3490.8547,6.052,2.468886,2157.5347,53.272,171.4773
4720.2656,7.743,2.461323,1762.7983,62.256,197.9676
3212.136,7.476,2.473161,1383.4366,78.678,188.4414
6241.8525,8.544,2.46231,1758.0746,147.228,218.3649
3238.752,8.9,2.474147,1001.9254,57.392,221.5021
5047.73,10.769,2.473819,1000.9032,43.774,225.5982
5710.1343,8.277,2.459679,1757.7625,102.539,208.2467
3715.7432,5.963,2.469215,2555.3865,35.992,178.4046
5661.9868,16.821,2.466913,600.0523,42.744,210.0918
3515.3772,6.052,2.475463,2548.1404,36.335,178.4046
3606.2893,16.02,2.30349,599.2749,96.817,228.1527
3890.0916,6.853,2.453432,1764.5298,43.144,190.3269
4011.8066,7.031,2.460008,1768.9036,46.12,195.139
5789.3838,7.387,2.46494,2553.2437,198.784,225.6616
4835.7007,11.214,2.477107,998.8242,42.973,225.5982
6508.6089,9.879,2.463296,1366.6116,104.256,233.2595
5706.5459,13.083,2.472174,1001.173,76.733,229.4368
3550.6653,6.764,2.463954,1765.8062,42.515,190.3269
4937.3789,11.125,2.471517,1000.3254,61.626,221.5021
5227.7607,6.497,2.464283,2550.3652,85.716,193.8919
6574.4004,9.879,2.469215,1373.3344,151.749,231.327
6140.4731,7.387,2.455405,2546.4089,203.819,225.6616
5535.4868,12.638,2.472832,996.9334,60.368,221.5021
5021.1138,9.345,2.472832,1374.1635,75.703,188.4414
3326.3748,6.23,2.467571,2164.2219,37.765,185.7625
4761.5352,17.978,2.479408,599.5355,47.951,214.6092
2843.7017,6.141,2.470859,2555.5942,52.872,186.0936
4250.1528,7.387,2.461323,1766.158,50.182,195.139
3591.6357,6.764,2.463625,1766.4066,42,190.3269
3636.793,6.141,2.460995,2160.9167,49.152,171.4773
3754.0222,6.319,2.47053,2549.4175,40.512,178.4046
5922.7612,17.355,2.45113,599.7156,61.397,215.4662
3989.0786,7.921,2.484012,1382.6196,39.196,191.0587
4752.2642,8.633,2.473819,1374.5986,48.065,199.8093
6220.6196,8.9,2.470859,1371.9272,153.923,231.327
3426.5581,6.141,2.469215,2552.4089,52.586,186.0936
7156.3599,13.617,2.465598,996.845,146.427,244.8175
5411.3794,11.748,2.472503,999.2434,44.804,224.5843
3505.5083,5.696,2.466913,2568.2512,39.94,178.4046
3524.3486,6.052,2.467242,2551.9033,36.964,178.4046
4123.0547,7.209,2.463296,1763.6125,46.406,195.139
2197.7451,4.806,2.459679,2571.7627,41.885,178.4046
4321.0283,8.633,2.480066,1389.3602,36.735,191.0587
5414.6689,11.926,2.465269,998.7022,47.264,224.5843
5091.3921,7.921,2.460008,1757.7,59.853,197.9676
4749.5728,11.125,2.475463,998.8638,35.992,225.5982
3929.2678,6.675,1.736936,1765.1827,75.817,205.0572
2817.0859,5.785,2.477764,2162.4644,41.084,185.7625
5421.2485,8.01,2.47053,1758.8809,81.253,205.0572
4460.3877,8.01,2.474476,1380.1805,58.308,192.8959
4137.1104,6.942,2.469215,1764.8499,40.169,190.3269
6016.3657,13.083,2.474805,996.9474,74.959,229.4368
3280.0215,6.319,2.465927,2166.8123,42.229,185.7625
5989.75,8.544,1.880959,1756.299,148.43,218.3649
2921.7549,6.052,2.456391,1769.5552,48.695,195.139
5356.9517,11.036,2.474147,996.424,42.572,225.5982
4517.5068,8.099,2.46231,1761.5649,50.697,195.139
5548.9443,7.387,2.463296,2156.1353,97.561,211.9429
1311.3489,5.162,2.463296,2173.5864,44.632,185.7625
3261.48,5.963,2.467242,2163.8579,39.31,185.7625
5233.4424,11.303,2.472503,999.6724,44.975,224.5843
2107.7297,4.806,2.477107,2563.4009,49.267,186.0936
4311.459,6.675,2.46494,2155.116,76.16,207.3997
5042.3467,8.01,2.460995,1764.8503,58.536,197.9676
5827.3633,12.905,2.471846,998.7698,77.82,229.4368
4987.022,10.502,2.478751,1000.2688,44.002,224.5843
4812.0752,6.675,2.465598,2159.7976,148.83,190
8075.3525,14.24,2.4679,986.0058,193.004,249.3077
7220.0581,13.261,2.469873,999.8352,101.91,235.4119
4740.9004,11.57,2.474476,998.9712,52.528,224.5843
5108.7368,8.722,2.467571,1377.7004,100.078,233.2595
5012.4414,7.654,2.46231,1765.4792,53.272,195.139
5964.6294,15.753,2.32026,599.1579,48.237,214.6092
2930.4272,6.141,2.465598,2163.5125,39.539,185.7625
5620.7168,15.308,2.306779,599.5954,62.599,215.4662
3448.3889,14.24,2.361034,599.5586,97.16,228.1527
3345.2151,15.753,2.404438,600.1983,102.653,228.1527
6649.1636,10.235,2.464283,1372.9016,101.738,233.2595
6545.0933,9.434,2.456391,1371.6246,102.825,233.2595
3098.1968,5.785,2.46494,2164.0996,39.94,185.7625
1598.7397,4.361,2.468557,2173.6816,49.61,171.4773
2898.1294,7.209,2.475791,1381.113,51.212,199.8093
6374.9312,18.957,2.478422,599.6155,61.397,215.4662
5104.8491,7.209,2.461981,2149.2161,100.193,211.9429
5881.7915,7.387,2.465598,2548.0603,144.196,226.2221
4239.686,8.633,2.480066,1382.337,36.106,191.0587
3643.9702,6.141,2.464612,2547.7131,60.253,188.5268
1588.572,4.361,2.476449,2573.0776,41.027,178.4046
6464.9468,18.067,2.478751,599.7212,52.643,214.6092
5228.9561,17.266,2.392271,599.9835,48.523,214.6092
2599.0757,5.518,2.4679,2555.4236,99.277,210.8388
6298.9717,7.476,2.462967,2158.061,150.204,190
3778.2456,6.764,2.460008,1766.7878,47.264,195.139
6237.6655,8.633,2.460008,1760.7014,148.544,218.3649
2868.2241,5.607,2.4679,2170.4421,102.711,211.9429
5456.2373,8.099,2.458035,1767.4434,82.912,205.0572
4938.2759,10.947,2.474805,998.3302,43.201,225.5982
6558.5508,19.135,2.480066,599.2943,82.912,221.075
2313.479,5.696,2.46231,1772.2186,48.523,195.139
5732.8623,7.832,2.460995,1763.3549,81.081,205.0572
2747.1072,5.251,2.471188,2556.6482,42.229,178.4046
3219.0144,6.052,2.468886,2547.0566,39.31,178.4046
5215.2002,11.57,2.471846,996.2516,45.948,224.5843
4153.5581,8.722,2.472832,1367.3258,42.915,199.8093
3712.1543,14.507,2.250551,600.5623,101.337,228.1527
4674.5103,7.565,2.463296,1762.6062,54.359,195.139
7607.0337,13.528,2.468886,998.3508,146.828,244.8175
6347.4185,7.654,2.468557,2157.5759,150.49,190
5881.1934,16.821,2.451459,600.3132,40.226,210.0918
3762.6946,6.319,2.466913,2554.3486,41.542,178.4046
5426.9302,12.015,2.469215,999.5486,60.768,221.5021
4231.6113,6.764,2.47053,1766.7162,40.626,190.3269
3572.7954,6.764,2.460995,1765.5378,48.981,195.139
6022.0474,20.737,2.471517,599.1341,75.989,221.075
3448.3889,6.23,2.461323,2158.9478,51.67,171.4773
4930.7998,8.9,2.47908,1374.9794,35.934,191.0587
7699.7407,11.659,2.468557,1364.2178,195.694,241.6836
5093.7842,11.392,2.47349,1000.161,41.313,225.5982
3515.9749,6.052,2.465269,2547.5884,61.34,188.5268
3582.6643,6.141,2.469873,2165.1182,61.397,194.1913
4609.0176,7.209,2.47053,2152.5625,101.109,211.9429
4351.5322,8.277,2.463954,1371.2062,51.613,199.8093
5179.0142,20.292,2.505385,599.6347,78.621,221.075
4463.0791,6.764,2.463296,2549.9548,103.168,210.8388
5119.2041,8.01,2.460337,1761.8715,101.738,208.2467
4350.6348,7.298,2.463954,1760.6993,51.556,195.139
3319.1978,7.565,2.469873,1390.6172,40.569,191.0587
4462.7803,8.633,2.472174,1380.2378,57.22,192.8959
4295.9077,8.722,2.471188,1377.4896,64.43,192.8959
3822.8047,6.408,2.472832,2550.0796,49.381,186.0936
4742.6948,7.921,2.469215,1764.8892,75.302,205.0572
6213.7412,13.172,2.467571,997.9578,74.1,229.4368
6276.2432,16.465,2.382736,600.8941,46.234,214.6092
3634.4004,6.319,2.467242,2551.8933,59.166,188.5268
3815.9263,6.23,2.457706,2162.8125,60.997,194.1913
4018.0869,6.675,2.469544,2160.7671,62.37,194.1913
3239.6492,6.408,2.465269,2160.4819,75.932,207.3997
3541.6936,6.497,2.465269,1772.7448,38.795,190.3269
2879.5881,6.764,2.478751,1385.9982,50.068,199.8093
5404.501,7.209,2.467571,2542.7363,46.635,186.0936
1934.2784,7.921,2.470859,1374.9838,64.087,192.8959
6498.7397,9.078,2.457049,1757.3616,150.146,218.3649
4924.8188,11.481,2.470859,996.9844,43.373,225.5982
5916.4814,17.355,2.465598,598.6521,36.793,210.0918
4406.2588,8.722,2.47612,1372.6284,59.566,192.8959
4397.2876,8.9,2.474476,1375.2914,38.052,191.0587
3082.0476,7.476,2.358074,999.0026,79.994,229.4368
5687.1074,12.371,2.474805,996.804,56.648,221.5021
6876.146,19.135,2.477436,599.7714,78.278,221.075
4487.3027,8.722,2.472503,1380.3248,60.196,192.8959
4357.5132,6.586,2.465598,2550.0286,102.31,210.8388
7123.4639,9.79,2.47053,1371.6686,147.858,231.327
3818.9167,6.586,2.47053,2550.6064,60.139,188.5268
4920.0337,9.612,2.47612,1374.6902,42,191.0587
6590.5493,9.612,2.468886,1370.7278,147.8,231.327
3477.9951,6.052,2.466913,2173.553,51.727,171.4773
3578.4775,6.141,2.462967,2165.9619,52.757,171.4773
3215.7249,5.963,2.465598,2162.6938,41.542,185.7625
5311.1963,7.921,2.464283,1761.0502,106.945,208.2467
3103.8784,5.785,2.47053,2167.6938,49.496,171.4773
5896.4448,16.643,2.425482,599.5113,35.591,210.0918
7158.752,13.617,2.46494,1001.1874,148.888,244.8175
6869.8657,7.387,2.46231,2548.9026,195.866,225.6616
5130.8672,9.256,2.473819,1372.9758,79.479,188.4414
5747.5161,8.277,2.460995,1765.063,99.22,208.2467
3355.084,6.052,2.474476,2548.7847,54.817,186.0936
5141.0342,11.214,2.470202,998.846,42.458,225.5982
2490.22,5.251,2.472832,2562.6074,46.692,186.0936
6423.3784,18.601,2.476449,599.6002,76.332,221.075
4215.7617,7.476,2.459022,1766.311,50.468,195.139
6421.584,13.617,2.47349,994.8362,76.561,229.4368
2588.3096,5.162,2.465927,2171.7131,61.054,194.1913
5254.6753,11.57,2.468886,998.3344,41.428,225.5982
2465.9966,5.162,1.833938,2563.8223,79.765,193.8919
5388.3521,7.387,2.46231,2162.9932,144.768,190
4838.3916,6.497,2.465269,2549.5823,84.4,193.8919
7232.0205,10.413,2.466584,1368.9036,101.337,233.2595
4392.8018,7.565,2.460337,1764.6144,52.643,195.139
3923.5857,6.408,2.466256,2163.5803,50.182,171.4773
5295.9448,17.622,2.367939,600.4406,48.752,214.6092
4231.9102,7.031,2.465598,1765.545,41.771,190.3269
6790.6167,12.994,2.467242,1002.1742,105.171,235.4119
6171.8735,12.994,2.469873,999.736,84.801,229.4368
5076.1401,7.387,2.461323,1763.9687,62.542,197.9676
4283.647,7.565,2.464283,1764.2004,51.956,195.139
5968.8164,17.444,2.436991,600.0619,36.793,210.0918
3786.6189,6.319,2.466584,2157.4197,51.727,171.4773
5345.5879,7.476,2.460666,2155.0522,99.392,211.9429
4175.3892,6.497,2.464283,2550.5059,58.365,188.5268
6210.4517,7.743,2.464283,2150.5398,198.326,190.0223
5721.4985,7.654,2.460995,1766.902,77.362,205.0572
6428.4624,17.088,2.437648,599.6309,47.722,214.6092
3312.6184,6.586,2.460008,1769.557,36.163,190.3269
5591.1108,18.423,2.478422,599.244,41.771,210.0918
7247.8701,19.402,2.478422,600.1356,99.506,228.1527
4210.0796,6.764,2.47053,2161.4697,60.883,194.1913
4730.4331,6.675,2.465269,2545.7112,54.645,188.5268
6432.0503,17.622,2.477764,599.617,54.588,214.6092
6511.2998,19.046,2.481381,599.229,84.343,221.075
6719.7407,8.633,2.464612,2151.678,146.828,190
4735.2183,8.811,2.474805,1370.5524,37.537,191.0587
4774.0952,10.858,2.471188,999.1512,38.452,225.5982
4404.1655,6.853,2.469544,2152.5349,76.79,207.3997
5607.8579,7.921,2.460666,1765.0658,76.904,205.0572
3365.5508,6.141,2.469544,2157.5154,41.313,185.7625
5429.3228,10.947,2.484012,1001.789,44.918,224.5843
4815.9629,10.591,2.471517,999.1658,47.321,224.5843
4770.2075,6.586,2.464612,2549.5127,63.4,188.5268
3896.3718,6.586,2.464283,1769.2692,42.686,190.3269
5896.4448,16.554,2.398519,599.9263,39.482,210.0918
3965.4534,9.612,2.47612,998.0052,61.111,221.5021
3559.3381,6.141,2.467242,2550.5352,37.422,178.4046
2171.7273,4.984,2.467242,2173.4539,51.155,171.4773
4571.9351,10.235,2.474147,998.4952,43.43,225.5982
3309.3289,5.963,2.463625,2162.5496,35.763,185.7625
7267.0098,13.172,2.470859,999.001,147.4,244.8175
1661.2421,8.099,2.476778,599.0066,38.509,210.0918
4189.1455,6.764,2.466584,2157.1089,60.596,194.1913
4948.4438,10.502,2.475134,999.4472,47.15,224.5843
7708.4131,13.795,2.474147,999.1496,150.547,244.8175
3299.7593,6.141,2.469544,2551.8306,39.597,178.4046
4624.8672,7.12,2.462639,2161.5005,80.566,207.3997
4502.5542,8.9,2.47053,1370.186,62.885,192.8959
7092.063,10.68,2.469544,1364.7218,194.492,241.6836
5973.8999,17.711,2.453103,599.4033,61.455,215.4662
4140.6987,7.209,2.46494,1765.7706,58.651,197.9676
6530.1401,18.245,2.47612,599.2426,53.959,214.6092
5342.2979,11.036,2.470859,1000.4608,43.888,224.5843
4472.6489,7.387,2.463296,2149.6082,96.817,211.9429
4814.7666,11.214,2.475463,998.151,35.419,225.5982
2874.8032,6.141,2.46494,2550.5769,39.024,178.4046
5823.4761,8.099,2.466256,1763.0166,101.28,208.2467
5453.2471,8.989,2.468886,1369.7365,98.133,233.2595
6419.7896,19.224,2.478093,599.8058,57.678,215.4662
5086.6069,10.68,2.472832,998.8082,35.019,225.5982
2110.4214,4.984,2.468229,2566.345,100.937,210.8388
2432.5024,5.34,2.466913,2169.3157,45.147,171.4773
6365.3613,9.968,2.466913,1367.4156,105.057,233.2595
2405.2883,5.251,2.469544,2166.6965,57.049,194.1913
5959.5454,16.554,2.381092,599.469,34.847,210.0918
4093.1494,6.764,2.462639,1768.4976,34.389,190.3269
5797.7568,8.188,2.461652,1761.1606,99.792,208.2467
5742.4321,7.298,2.467242,2546.4224,152.035,226.2221
4389.5117,9.345,2.474147,1367.0618,45.433,191.0587
6414.7056,13.172,2.472174,996.0874,78.792,229.4368
4820.4487,11.125,2.474805,1002.4102,37.479,225.5982
6543.5977,19.135,2.477436,599.1793,81.654,221.075
4169.1089,6.497,2.463296,1767.5402,41.656,190.3269
3903.8481,8.188,2.478422,1380.6726,49.438,199.8093
4204.6968,6.942,2.472174,2157.8315,60.654,194.1913
6214.9375,17.266,2.445869,599.6003,58.823,215.4662
4344.3545,7.031,2.463954,1765.3553,76.561,205.0572
8078.6421,13.706,2.469873,996.6512,196.266,249.3077
3395.1572,6.141,2.471188,2160.9409,44.117,185.7625
5560.0098,8.099,2.469873,1756.9512,78.163,205.0572
6931.7705,12.905,2.471846,1000.6214,98.133,235.4119
4829.4204,19.135,2.474476,599.6175,36.735,210.0918
3708.5659,6.23,2.469544,2548.884,53.844,186.0936
3981.3032,6.408,2.467571,2552.8916,32.387,178.4046
5383.5679,12.727,2.468557,999.9978,59.452,221.5021
3848.5229,6.408,2.464283,2552.6284,54.932,186.0936
6289.103,16.821,2.388654,599.7497,46.864,214.6092
5825.27,8.633,2.463296,1759.6707,193.004,241.6836
4155.0537,8.722,2.477764,1376.5062,39.196,191.0587
5149.7075,17.088,2.397204,599.9169,47.893,214.6092
4959.5088,14.24,2.472174,997.4436,49.038,224.5843
7141.4067,20.114,2.475791,599.8251,97.904,228.1527
4948.4438,9.078,2.461323,1759.6998,100.365,208.2467
4840.186,7.832,2.462967,1762.5288,99.392,208.2467
4040.2166,6.675,2.461981,1768.5848,43.201,190.3269
4929.9023,10.947,2.473819,999.36,44.403,224.5843
4001.0405,6.764,2.465598,1768.4474,37.537,190.3269
3696.6038,6.23,2.466913,2555.9956,35.992,178.4046
2028.7795,4.628,2.310724,2573.7556,57.678,188.5268
4848.8589,8.722,2.472832,1376.1194,48.58,199.8093
4147.5771,7.12,2.459679,2159.0635,61.169,194.1913
7368.9868,13.439,2.47053,994.6112,106.316,235.4119
5135.6519,7.209,2.468557,2151.9404,97.332,211.9429
378.0013,2.67,2.468886,2573.1829,141.849,225.6616
6356.0908,16.643,2.293626,600.0937,84.343,221.075
2638.8496,5.874,2.243645,1002.7698,42.114,225.5982
5162.2676,9.434,2.480066,1369.8054,77.362,188.4414
5603.6709,11.214,2.475463,998.0866,81.825,229.4368
3765.6853,6.23,2.468886,2553.1873,60.711,188.5268
5684.1167,17.088,2.463296,598.8007,40.684,210.0918
5090.1958,10.68,2.475463,999.8408,46.692,224.5843
4925.4165,8.722,2.472503,1381.271,37.308,191.0587
4142.792,6.853,2.460666,1764.3951,39.654,190.3269
3742.658,6.23,2.464612,2170.1741,60.368,194.1913
2992.3315,5.785,2.460337,2166.7,40.97,185.7625
2328.1326,7.298,2.475134,1387.1434,60.94,192.8959
3924.1838,6.408,2.460337,2550.8479,78.163,193.8919
4131.1294,6.319,2.469544,2545.0161,37.479,178.4046
3868.8586,6.853,2.455405,1766.9202,44.689,195.139
6155.7251,17.978,2.478093,599.4515,50.697,214.6092
5745.7222,17.266,2.4679,600.0751,41.542,210.0918
5044.7393,18.512,2.480066,599.5011,51.784,214.6092
7156.3599,14.151,2.4679,993.6318,152.092,244.8175
6313.6255,20.025,2.480066,599.4724,58.994,215.4662
4903.2871,7.565,2.466256,1759.7509,95.444,208.2467
3762.3955,8.277,2.483025,1383.4674,38.795,191.0587
5983.1704,16.643,2.404438,599.9723,34.676,210.0918
3211.2393,6.141,2.460995,2162.104,44.174,185.7625
6667.7051,8.01,2.460008,2153.3887,204.62,190.0223
2607.449,5.429,2.465269,1774.4344,98.476,208.2467
5859.3623,17.177,2.444882,599.6694,37.25,210.0918
3168.175,6.052,2.469215,2553.1035,50.411,186.0936
5505.2822,7.921,2.463954,1765.5562,101.452,208.2467
2404.0923,9.612,2.051615,599.3983,147.343,150.709
4617.9893,8.811,2.471846,1368.0408,57.85,192.8959
7000.8521,13.261,2.471188,998.0118,109.291,235.4119
7588.1934,13.528,2.462967,995.195,149.345,244.8175
6010.6841,12.727,2.47349,1001.1188,77.82,229.4368
5172.4351,11.125,2.473819,998.1804,44.804,225.5982
4148.4741,8.01,2.471846,1377.4188,51.212,199.8093
2982.1636,13.528,2.479737,599.5946,58.937,215.4662
5060.8877,6.764,2.468557,2551.6885,110.207,210.8388
4012.1057,8.099,2.47053,1371.1866,50.755,199.8093
3380.2046,6.141,2.463625,2165.4807,54.703,171.4773
3094.907,5.607,2.465927,2171.4204,49.095,171.4773
5959.2466,13.083,2.474476,996.9744,81.482,229.4368
3254.6021,5.963,2.473819,2558.8667,63.915,188.5268
3941.23,6.497,1.784615,2156.0203,58.536,194.1913
6257.4028,8.989,2.465269,1757.4434,152.779,218.3649
4929.6035,9.256,2.476778,1371.4386,78.621,188.4414
1699.521,5.963,2.461981,2167.8145,55.733,194.1913
4242.3774,6.764,2.461981,1767.4008,41.199,190.3269
6921.9009,18.69,2.410685,599.9547,99.163,228.1527
3727.4062,6.23,2.47053,2551.7969,61.111,188.5268
5293.2534,10.858,2.472503,998.3696,48.466,224.5843
4746.2832,6.942,2.466256,2160.2261,75.302,207.3997
3835.9629,6.052,2.470859,2553.7822,42.572,178.4046
3685.5388,6.408,2.467242,2162.6511,52.242,171.4773
3714.2478,6.497,2.465927,2552.4526,45.833,178.4046
3797.0859,6.586,2.465927,2159.1501,53.158,171.4773
7325.0264,13.35,2.472503,997.1904,102.425,235.4119
4966.3867,8.099,2.457378,1765.4774,76.79,205.0572
4013.0029,8.544,2.48171,1386.3073,39.825,191.0587
3751.6296,15.664,2.337688,600.4513,100.479,228.1527
4467.8638,8.9,2.469215,1375.277,52.586,192.8959
